Name; Elements
A-lifted_7000_15_750;[[3623.467,(36,148)],[3623.467,(36,148)],[7000,(48,148)],[350,(36,36)],[668.86,(36,36)],[1240.403,(36,36)],[350,(36,36)],[668.86,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_15_750;[[4141.106,(36,148)],[4141.106,(36,148)],[8000,(48,198)],[400,(36,36)],[764.411,(36,36)],[1417.604,(36,36)],[400,(36,36)],[764.411,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_15_750;[[4658.744,(48,148)],[4658.744,(48,148)],[9000,(61,198)],[450,(36,36)],[859.962,(36,36)],[1594.804,(36,48)],[450,(36,36)],[859.962,(36,36)],[1594.804,(36,48)],[3060,(36,148)]]
A-lifted_10000_15_750;[[5176.382,(48,148)],[5176.382,(48,148)],[10000,(61,198)],[500,(36,36)],[955.514,(36,148)],[1772.005,(36,148)],[500,(36,36)],[955.514,(36,148)],[1772.005,(36,148)],[3400,(48,148)]]
A-lifted_11000_15_750;[[5694.018,(48,148)],[5694.018,(48,148)],[11000,(61,198)],[550,(36,148)],[1051.065,(36,148)],[1949.205,(36,148)],[550,(36,148)],[1051.065,(36,148)],[1949.205,(36,148)],[3740,(48,148)]]
A-lifted_12000_15_750;[[6211.656,(48,198)],[6211.656,(48,198)],[12000,(73,198)],[600,(36,148)],[1146.616,(36,148)],[2126.405,(36,148)],[600,(36,148)],[1146.616,(36,148)],[2126.405,(36,148)],[4080,(48,198)]]
A-lifted_13000_15_750;[[6729.294,(48,198)],[6729.294,(48,198)],[13000,(73,198)],[650,(36,148)],[1242.168,(36,148)],[2303.606,(36,148)],[650,(36,148)],[1242.168,(36,148)],[2303.606,(36,148)],[4420,(61,198)]]
A-lifted_4000_20_750;[[2128.356,(36,36)],[2128.356,(36,36)],[4000,(36,48)],[200,(36,36)],[447.5,(36,36)],[708.802,(36,36)],[200,(36,36)],[447.5,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_20_750;[[2660.444,(36,48)],[2660.444,(36,48)],[5000,(36,148)],[250,(36,36)],[559.375,(36,36)],[886.002,(36,36)],[250,(36,36)],[559.375,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_20_750;[[3192.533,(36,48)],[3192.533,(36,48)],[6000,(36,148)],[300,(36,36)],[671.25,(36,36)],[1063.203,(36,36)],[300,(36,36)],[671.25,(36,36)],[1063.203,(36,36)],[2040,(36,48)]]
A-lifted_7000_20_750;[[3724.623,(36,148)],[3724.623,(36,148)],[7000,(48,148)],[350,(36,36)],[783.125,(36,36)],[1240.403,(36,36)],[350,(36,36)],[783.125,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_20_750;[[4256.712,(36,148)],[4256.712,(36,148)],[8000,(48,148)],[400,(36,36)],[895,(36,36)],[1417.604,(36,36)],[400,(36,36)],[895,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_20_750;[[4788.8,(36,148)],[4788.8,(36,148)],[9000,(48,198)],[450,(36,36)],[1006.874,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1006.874,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_20_750;[[5320.888,(36,148)],[5320.888,(36,148)],[10000,(61,198)],[500,(36,36)],[1118.749,(36,36)],[1772.005,(36,148)],[500,(36,36)],[1118.749,(36,36)],[1772.005,(36,148)],[3400,(48,148)]]
A-lifted_11000_20_750;[[5852.977,(48,148)],[5852.977,(48,148)],[11000,(61,198)],[550,(36,148)],[1230.624,(36,36)],[1949.205,(36,148)],[550,(36,148)],[1230.624,(36,36)],[1949.205,(36,148)],[3740,(48,148)]]
A-lifted_12000_20_750;[[6385.067,(48,148)],[6385.067,(48,148)],[12000,(61,198)],[600,(36,148)],[1342.499,(36,36)],[2126.405,(36,148)],[600,(36,148)],[1342.499,(36,36)],[2126.405,(36,148)],[4080,(48,198)]]
A-lifted_13000_20_750;[[6917.156,(48,148)],[6917.156,(48,148)],[13000,(73,198)],[650,(36,148)],[1454.374,(36,36)],[2303.606,(36,148)],[650,(36,148)],[1454.374,(36,36)],[2303.606,(36,148)],[4420,(61,198)]]
A-lifted_4000_25_750;[[2206.756,(36,36)],[2206.756,(36,36)],[4000,(36,36)],[200,(36,36)],[517.089,(36,36)],[708.802,(36,36)],[200,(36,36)],[517.089,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_25_750;[[2758.444,(36,48)],[2758.444,(36,48)],[5000,(36,148)],[250,(36,36)],[646.362,(36,36)],[886.002,(36,36)],[250,(36,36)],[646.362,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_25_750;[[3310.133,(36,48)],[3310.133,(36,48)],[6000,(36,148)],[300,(36,36)],[775.634,(36,36)],[1063.203,(36,36)],[300,(36,36)],[775.634,(36,36)],[1063.203,(36,36)],[2040,(36,48)]]
A-lifted_7000_25_750;[[3861.823,(36,148)],[3861.823,(36,148)],[7000,(48,148)],[350,(36,36)],[904.906,(36,36)],[1240.403,(36,36)],[350,(36,36)],[904.906,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_25_750;[[4413.512,(36,148)],[4413.512,(36,148)],[8000,(48,148)],[400,(36,36)],[1034.178,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1034.178,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_25_750;[[4965.2,(36,148)],[4965.2,(36,148)],[9000,(48,148)],[450,(36,36)],[1163.451,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1163.451,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_25_750;[[5516.889,(36,148)],[5516.889,(36,148)],[10000,(48,198)],[500,(36,148)],[1292.723,(36,36)],[1772.005,(36,36)],[500,(36,148)],[1292.723,(36,36)],[1772.005,(36,36)],[3400,(48,148)]]
A-lifted_11000_25_750;[[6068.579,(48,148)],[6068.579,(48,148)],[11000,(61,198)],[550,(36,148)],[1421.995,(36,36)],[1949.205,(36,148)],[550,(36,148)],[1421.995,(36,36)],[1949.205,(36,148)],[3740,(48,148)]]
A-lifted_12000_25_750;[[6620.268,(48,148)],[6620.268,(48,148)],[12000,(61,198)],[600,(36,148)],[1551.268,(36,36)],[2126.405,(36,148)],[600,(36,148)],[1551.268,(36,36)],[2126.405,(36,148)],[4080,(48,148)]]
A-lifted_13000_25_750;[[7171.956,(48,148)],[7171.956,(48,148)],[13000,(73,198)],[650,(36,148)],[1680.54,(36,148)],[2303.606,(36,148)],[650,(36,148)],[1680.54,(36,148)],[2303.606,(36,148)],[4420,(48,198)]]
A-lifted_4000_30_750;[[2309.4,(36,36)],[2309.4,(36,36)],[4000,(36,36)],[200,(36,36)],[592.598,(36,36)],[708.802,(36,36)],[200,(36,36)],[592.598,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_30_750;[[2886.75,(36,48)],[2886.75,(36,48)],[5000,(36,148)],[250,(36,36)],[740.748,(36,36)],[886.002,(36,36)],[250,(36,36)],[740.748,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_30_750;[[3464.103,(36,148)],[3464.103,(36,148)],[6000,(36,148)],[300,(36,36)],[888.897,(36,36)],[1063.203,(36,36)],[300,(36,36)],[888.897,(36,36)],[1063.203,(36,36)],[2040,(36,48)]]
A-lifted_7000_30_750;[[4041.453,(36,148)],[4041.453,(36,148)],[7000,(36,148)],[350,(36,36)],[1037.047,(36,36)],[1240.403,(36,36)],[350,(36,36)],[1037.047,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_30_750;[[4618.803,(36,148)],[4618.803,(36,148)],[8000,(48,148)],[400,(36,36)],[1185.196,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1185.196,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_30_750;[[5196.153,(36,148)],[5196.153,(36,148)],[9000,(48,148)],[450,(36,36)],[1333.346,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1333.346,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_30_750;[[5773.503,(36,148)],[5773.503,(36,148)],[10000,(48,198)],[500,(36,148)],[1481.495,(36,36)],[1772.005,(36,36)],[500,(36,148)],[1481.495,(36,36)],[1772.005,(36,36)],[3400,(48,148)]]
A-lifted_11000_30_750;[[6350.853,(48,148)],[6350.853,(48,148)],[11000,(61,198)],[550,(36,148)],[1629.645,(36,36)],[1949.205,(36,36)],[550,(36,148)],[1629.645,(36,36)],[1949.205,(36,36)],[3740,(48,148)]]
A-lifted_12000_30_750;[[6928.203,(48,148)],[6928.203,(48,148)],[12000,(61,198)],[600,(36,148)],[1777.795,(36,148)],[2126.405,(36,148)],[600,(36,148)],[1777.795,(36,148)],[2126.405,(36,148)],[4080,(48,148)]]
A-lifted_13000_30_750;[[7505.553,(48,148)],[7505.553,(48,148)],[13000,(61,198)],[650,(36,148)],[1925.944,(36,148)],[2303.606,(36,148)],[650,(36,148)],[1925.944,(36,148)],[2303.606,(36,148)],[4420,(48,198)]]
A-lifted_4000_35_750;[[2441.55,(36,36)],[2441.55,(36,36)],[4000,(36,36)],[200,(36,36)],[676.141,(36,36)],[708.802,(36,36)],[200,(36,36)],[676.141,(36,36)],[708.802,(36,36)],[1360,(36,36)]]
A-lifted_5000_35_750;[[3051.936,(36,48)],[3051.936,(36,48)],[5000,(36,148)],[250,(36,36)],[845.176,(36,36)],[886.002,(36,36)],[250,(36,36)],[845.176,(36,36)],[886.002,(36,36)],[1700,(36,36)]]
A-lifted_6000_35_750;[[3662.324,(36,148)],[3662.324,(36,148)],[6000,(36,148)],[300,(36,36)],[1014.212,(36,36)],[1063.203,(36,36)],[300,(36,36)],[1014.212,(36,36)],[1063.203,(36,36)],[2040,(36,36)]]
A-lifted_7000_35_750;[[4272.712,(36,148)],[4272.712,(36,148)],[7000,(36,148)],[350,(36,36)],[1183.247,(36,36)],[1240.403,(36,36)],[350,(36,36)],[1183.247,(36,36)],[1240.403,(36,36)],[2380,(36,148)]]
A-lifted_8000_35_750;[[4883.097,(36,148)],[4883.097,(36,148)],[8000,(48,148)],[400,(36,36)],[1352.282,(36,36)],[1417.604,(36,36)],[400,(36,36)],[1352.282,(36,36)],[1417.604,(36,36)],[2720,(36,148)]]
A-lifted_9000_35_750;[[5493.485,(36,148)],[5493.485,(36,148)],[9000,(48,148)],[450,(36,36)],[1521.318,(36,36)],[1594.804,(36,36)],[450,(36,36)],[1521.318,(36,36)],[1594.804,(36,36)],[3060,(36,148)]]
A-lifted_10000_35_750;[[6103.873,(36,148)],[6103.873,(36,148)],[10000,(48,148)],[500,(36,148)],[1690.353,(36,36)],[1772.005,(36,36)],[500,(36,148)],[1690.353,(36,36)],[1772.005,(36,36)],[3400,(48,148)]]
A-lifted_11000_35_750;[[6714.259,(48,148)],[6714.259,(48,148)],[11000,(48,198)],[550,(36,148)],[1859.388,(36,148)],[1949.205,(36,36)],[550,(36,148)],[1859.388,(36,148)],[1949.205,(36,36)],[3740,(48,148)]]
A-lifted_12000_35_750;[[7324.647,(48,148)],[7324.647,(48,148)],[12000,(61,198)],[600,(36,148)],[2028.423,(36,148)],[2126.405,(36,48)],[600,(36,148)],[2028.423,(36,148)],[2126.405,(36,48)],[4080,(48,148)]]
A-lifted_13000_35_750;[[7935.035,(48,148)],[7935.035,(48,148)],[13000,(61,198)],[650,(36,148)],[2197.459,(36,148)],[2303.606,(36,148)],[650,(36,148)],[2197.459,(36,148)],[2303.606,(36,148)],[4420,(48,198)]]
